"No.","Time","Source","Destination","Protocol","Length","Info"
"16518","398.061000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16519","398.063000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16520","398.066000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16521","398.068000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16522","398.070000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16523","398.096000","fe80::212:7414:14:1414","fe80::212:7404:4:404","ICMPv6","68","Neighbor Solicitation for fe80::212:7404:4:404 from 00:12:74:14:00:14:14:14"
"16524","398.101000","fe80::212:7414:14:1414","fe80::212:7404:4:404","ICMPv6","68","Neighbor Solicitation for fe80::212:7404:4:404 from 00:12:74:14:00:14:14:14"
"16525","398.104000","fe80::212:7414:14:1414","fe80::212:7404:4:404","ICMPv6","68","Neighbor Solicitation for fe80::212:7404:4:404 from 00:12:74:14:00:14:14:14"
"16526","398.107000","fe80::212:7414:14:1414","fe80::212:7404:4:404","ICMPv6","68","Neighbor Solicitation for fe80::212:7404:4:404 from 00:12:74:14:00:14:14:14"
"16527","398.108000","","","IEEE 802.15.4","7","Ack"
"16528","398.117000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16529","398.119000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16530","398.122000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16531","398.123000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16532","398.125000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16533","398.128000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16534","398.129000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16535","398.131000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16536","398.132000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16537","398.134000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16538","398.136000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16539","398.137000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16540","398.139000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16541","398.140000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16542","398.142000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16543","398.143000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16544","398.145000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16545","398.146000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16546","398.148000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16547","398.150000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16548","398.152000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16549","398.155000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16550","398.157000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16551","398.159000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16552","398.162000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16553","398.163000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16554","398.166000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16555","398.168000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16556","398.170000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16557","398.172000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16558","398.174000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16559","398.176000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16560","398.180000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16561","398.182000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16562","398.185000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16563","398.189000","fe80::212:7404:4:404","fe80::212:7414:14:1414","ICMPv6","68","Neighbor Advertisement fe80::212:7404:4:404 (rtr, sol, ovr) from 00:12:74:04:00:04:04:04"
"16564","398.190000","","","IEEE 802.15.4","7","Ack"
"16565","398.220000","fe80::212:7414:14:1414","fe80::212:7404:4:404","ICMPv6","68","Neighbor Solicitation for fe80::212:7404:4:404 from 00:12:74:14:00:14:14:14"
"16566","398.222000","fe80::212:7414:14:1414","fe80::212:7404:4:404","ICMPv6","68","Neighbor Solicitation for fe80::212:7404:4:404 from 00:12:74:14:00:14:14:14"
"16567","398.225000","fe80::212:7414:14:1414","fe80::212:7404:4:404","ICMPv6","68","Neighbor Solicitation for fe80::212:7404:4:404 from 00:12:74:14:00:14:14:14"
"16568","398.227000","fe80::212:7414:14:1414","fe80::212:7404:4:404","ICMPv6","68","Neighbor Solicitation for fe80::212:7404:4:404 from 00:12:74:14:00:14:14:14"
"16569","398.228000","","","IEEE 802.15.4","7","Ack"
"16570","398.259000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16571","398.261000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16572","398.264000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16573","398.267000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16574","398.271000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16575","398.274000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16576","398.276000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16577","398.278000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16578","398.281000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16579","398.283000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16580","398.285000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16581","398.287000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16582","398.290000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
